"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","sample_filter","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc","fc","fc_methodf","fc_methodm","fc_methodc"
"3457","cmc","cmc_7640","2016-08-28","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3458","cmc","cmc_7629","2016-05-22","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3459","cmc","cmc_7583","2016-06-26","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3460","cmc","cmc_7585","2016-07-24","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3461","cmc","cmc_7636","2016-07-24","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3462","cmc","cmc_7267","2016-09-23","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3463","cmc","cmc_7250","2016-01-22","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3464","cmc","cmc_7251","2016-01-22","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3465","cmc","cmc_7278","2016-06-10","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3466","cmc","cmc_7335","2016-06-10","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3467","cmc","cmc_7292","2016-03-29","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3468","cmc","cmc_7348","2016-03-29","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3469","cmc","cmc_7260","2016-05-20","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3470","cmc","cmc_7324","2016-09-23","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3471","cmc","cmc_7327","2016-10-26","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3472","cmc","cmc_7299","2016-07-21","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",300,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3473","cmc","cmc_7256","2016-04-15","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3474","cmc","cmc_7270","2016-10-26","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3475","cmc","cmc_7318","2016-05-20","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3476","cmc","cmc_7277","2016-06-10","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3477","cmc","cmc_7265","2016-07-21","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3478","cmc","cmc_7313","2016-04-15","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3479","cmc","cmc_7331","2016-12-13","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3480","cmc","cmc_7307","2016-01-22","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3481","cmc","cmc_7291","2016-03-29","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3482","cmc","cmc_7342","2016-09-23","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3483","cmc","cmc_7344","2016-10-26","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3484","cmc","cmc_7330","2016-12-13","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3485","cmc","cmc_7274","2016-12-13","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3486","cmc","cmc_7333","2016-02-21","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3487","cmc","cmc_7287","2016-10-26","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3488","cmc","cmc_7261","2016-05-20","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3489","cmc","cmc_7317","2016-05-20","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3490","cmc","cmc_7338","2016-04-15","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3491","cmc","cmc_7334","2016-06-10","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3492","cmc","cmc_7308","2016-01-22","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3493","cmc","cmc_7349","2016-03-29","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3494","cmc","cmc_7253","2016-02-21","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3495","cmc","cmc_7356","2016-07-21","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",300,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3496","cmc","cmc_7276","2016-02-21","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3497","cmc","cmc_7273","2016-12-13","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3498","cmc","cmc_7281","2016-04-15","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3499","cmc","cmc_7310","2016-02-21","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3500","cmc","cmc_7322","2016-07-21","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3501","cmc","cmc_7285","2016-09-23","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3502","cmc","cmc_7531","2017-01-29","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3503","cmc","cmc_7536","2017-05-15","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"3504","cmc","cmc_7530","2017-01-29","va","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Chesapeake Bay","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Eastern Mountains","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
