"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","sample_filter","fc","fc_methodf","fc_methodm","fc_methodc"
"698","acap","acap_1055","2002-07-14","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",4,"sm9222d","sm9222","membranefiltration"
"699","acap","acap_1066","2002-07-01","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",11,"sm9222d","sm9222","membranefiltration"
"700","acap","acap_1030","2002-08-14","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",16,"sm9222d","sm9222","membranefiltration"
"701","acap","acap_1043","2002-07-17","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",42,"sm9222d","sm9222","membranefiltration"
"702","acap","acap_1041","2002-07-31","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",40,"sm9222d","sm9222","membranefiltration"
"703","acap","acap_1035","2002-08-07","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",26,"sm9222d","sm9222","membranefiltration"
"704","acap","acap_1029","2002-08-21","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",15,"sm9222d","sm9222","membranefiltration"
"705","acap","acap_1031","2002-07-10","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",19,"sm9222d","sm9222","membranefiltration"
"706","acap","acap_1028","2002-07-24","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",11,"sm9222d","sm9222","membranefiltration"
"707","acap","acap_877","2002-08-05","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",660000,"sm9222d","sm9222","membranefiltration"
"708","acap","acap_876","2002-07-21","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",650000,"sm9222d","sm9222","membranefiltration"
"709","acap","acap_873","2002-06-19","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",6e+05,"sm9222d","sm9222","membranefiltration"
"710","acap","acap_884","2002-08-25","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",1500000,"sm9222d","sm9222","membranefiltration"
"711","acap","acap_874","2002-07-07","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",6e+05,"sm9222d","sm9222","membranefiltration"
"712","acap","acap_878","2002-08-18","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",660000,"sm9222d","sm9222","membranefiltration"
"713","acap","acap_875","2002-07-14","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",6e+05,"sm9222d","sm9222","membranefiltration"
"714","acap","acap_879","2002-08-11","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",862500,"sm9222d","sm9222","membranefiltration"
"715","acap","acap_993","2002-07-10","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",11,"sm9222d","sm9222","membranefiltration"
"716","acap","acap_1020","2002-08-07","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",238,"sm9222d","sm9222","membranefiltration"
"717","acap","acap_1008","2002-08-14","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",92,"sm9222d","sm9222","membranefiltration"
"718","acap","acap_995","2002-08-21","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",19,"sm9222d","sm9222","membranefiltration"
"719","acap","acap_1002","2002-07-17","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",48,"sm9222d","sm9222","membranefiltration"
"720","acap","acap_1003","2002-07-31","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",50,"sm9222d","sm9222","membranefiltration"
"721","acap","acap_531","2002-07-03","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",57,"sm9222d","sm9222","membranefiltration"
"722","acap","acap_558","2002-08-07","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",120,"sm9222d","sm9222","membranefiltration"
"723","acap","acap_541","2002-07-17","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",70,"sm9222d","sm9222","membranefiltration"
"724","acap","acap_529","2002-08-21","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",54,"sm9222d","sm9222","membranefiltration"
"725","acap","acap_555","2002-06-26","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",115,"sm9222d","sm9222","membranefiltration"
"726","acap","acap_527","2002-07-10","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",54,"sm9222d","sm9222","membranefiltration"
"727","acap","acap_524","2002-07-24","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",53,"sm9222d","sm9222","membranefiltration"
"728","acap","acap_548","2002-08-14","nb","New England","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","New England Region","Northeastern Region","New England","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",94,"sm9222d","sm9222","membranefiltration"
