"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","sample_filter","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc","fc","fc_methodf","fc_methodm","fc_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"336","ceden","cede_112","2010-10-28","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"337","ceden","ceden_436","2010-12-14","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,430,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"338","ceden","ceden_436","2010-11-20","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"339","ceden","ceden_436","2010-11-07","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"340","ceden","cede_68","2010-12-02","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,140,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"341","ceden","ceden_362","2010-12-14","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"342","ceden","ceden_362","2010-11-07","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"343","ceden","ceden_369","2010-11-17","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"344","ceden","ceden_369","2010-09-21","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"345","ceden","ceden_369","2010-11-20","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,47,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"346","ceden","ceden_369","2010-12-16","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,280,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"347","ceden","ceden_369","2010-12-18","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,900,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"348","ceden","ceden_369","2010-10-28","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"349","ceden","ceden_369","2010-12-02","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,70,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"350","ceden","ceden_369","2010-10-24","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"351","ceden","cede_143","2011-10-10","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"352","ceden","cede_129","2011-04-14","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,50,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"353","ceden","cede_145","2011-10-05","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"354","ceden","ceden_472","2011-05-18","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"355","ceden","ceden_472","2011-10-18","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,140,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"356","ceden","ceden_472","2011-10-05","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"357","ceden","ceden_472","2011-01-19","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,22,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"358","ceden","ceden_472","2011-10-10","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"359","ceden","ceden_472","2011-08-16","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"360","ceden","ceden_472","2011-01-12","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"361","ceden","ceden_301","2011-01-12","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,50,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"362","ceden","cede_33","2011-01-19","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,900,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"363","ceden","cede_25","2011-06-15","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,23,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"364","ceden","cede_31","2011-12-15","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,300,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"365","ceden","cede_30","2011-07-13","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"366","ceden","cede_37","2011-10-10","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"367","ceden","cede_38","2011-12-13","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"368","ceden","ceden_328","2011-03-15","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,900,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"369","ceden","cede_5","2011-01-19","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,500,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"370","ceden","cede_3","2011-12-15","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,280,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"371","ceden","cede_108","2011-03-15","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,300,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"372","ceden","ceden_436","2011-07-13","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,130,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"373","ceden","cede_67","2011-03-15","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",NA,NA,NA,NA,110,"sm9230c","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
