"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","huc4.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc","fc","fc_methodf","fc_methodm","fc_methodc"
"691","okdeq","batch2_223044","2003-08-05","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,NA,NA,NA,NA,1000,"sm9222d","sm9222","membranefiltration"
"692","okdeq","batch2_223043","2003-07-15","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,NA,NA,NA,NA,800,"sm9222d","sm9222","membranefiltration"
"693","okdeq","batch2_223035","2003-09-09","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,NA,NA,NA,NA,120,"sm9222d","sm9222","membranefiltration"
"694","okdeq","batch2_223041","2003-09-23","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,NA,NA,NA,NA,700,"sm9222d","sm9222","membranefiltration"
"695","okdeq","batch2_223036","2003-07-22","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,NA,NA,NA,NA,120,"sm9222d","sm9222","membranefiltration"
"696","okdeq","batch2_223049","2003-05-20","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,NA,NA,NA,NA,6000,"sm9222d","sm9222","membranefiltration"
"697","okdeq","batch2_223032","2003-08-12","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,NA,NA,NA,NA,70,"sm9222d","sm9222","membranefiltration"
"698","okdeq","batch2_214685","2003-08-18","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","reclaimedortreatedwastewater","reclaimedortreatedwastewater","other","facility_influent_or_effluent",NA,NA,NA,NA,NA,NA,NA,NA,305,"sm9222d","sm9222","membranefiltration"
"699","okdeq","batch2_214688","2003-07-28","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","reclaimedortreatedwastewater","reclaimedortreatedwastewater","other","facility_influent_or_effluent",NA,NA,NA,NA,NA,NA,NA,NA,700,"sm9222d","sm9222","membranefiltration"
"700","okdeq","batch2_214673","2003-06-30","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","reclaimedortreatedwastewater","reclaimedortreatedwastewater","other","facility_influent_or_effluent",NA,NA,NA,NA,NA,NA,NA,NA,10,"sm9222d","sm9222","membranefiltration"
"701","okdeq","batch2_214675","2003-09-15","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","reclaimedortreatedwastewater","reclaimedortreatedwastewater","other","facility_influent_or_effluent",NA,NA,NA,NA,NA,NA,NA,NA,10,"sm9222d","sm9222","membranefiltration"
"702","okdeq","batch2_214687","2003-08-11","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","reclaimedortreatedwastewater","reclaimedortreatedwastewater","other","facility_influent_or_effluent",NA,NA,NA,NA,NA,NA,NA,NA,450,"sm9222d","sm9222","membranefiltration"
"703","okdeq","batch2_214686","2003-09-29","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","reclaimedortreatedwastewater","reclaimedortreatedwastewater","other","facility_influent_or_effluent",NA,NA,NA,NA,NA,NA,NA,NA,355,"sm9222d","sm9222","membranefiltration"
"704","okdeq","batch2_214677","2003-06-09","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","reclaimedortreatedwastewater","reclaimedortreatedwastewater","other","facility_influent_or_effluent",NA,NA,NA,NA,NA,NA,NA,NA,20,"sm9222d","sm9222","membranefiltration"
"705","okdeq","batch2_214682","2003-07-14","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","reclaimedortreatedwastewater","reclaimedortreatedwastewater","other","facility_influent_or_effluent",NA,NA,NA,NA,NA,NA,NA,NA,200,"sm9222d","sm9222","membranefiltration"
"706","okdeq","batch2_214683","2003-07-21","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","reclaimedortreatedwastewater","reclaimedortreatedwastewater","other","facility_influent_or_effluent",NA,NA,NA,NA,NA,NA,NA,NA,200,"sm9222d","sm9222","membranefiltration"
"707","okdeq","batch2_214674","2003-06-02","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","reclaimedortreatedwastewater","reclaimedortreatedwastewater","other","facility_influent_or_effluent",NA,NA,NA,NA,NA,NA,NA,NA,10,"sm9222d","sm9222","membranefiltration"
"708","okdeq","batch2_214689","2003-09-08","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","reclaimedortreatedwastewater","reclaimedortreatedwastewater","other","facility_influent_or_effluent",NA,NA,NA,NA,NA,NA,NA,NA,2100,"sm9222d","sm9222","membranefiltration"
"709","okdeq","batch2_214679","2003-09-02","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","reclaimedortreatedwastewater","reclaimedortreatedwastewater","other","facility_influent_or_effluent",NA,NA,NA,NA,NA,NA,NA,NA,80,"sm9222d","sm9222","membranefiltration"
"710","okdeq","batch2_214684","2003-08-25","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","reclaimedortreatedwastewater","reclaimedortreatedwastewater","other","facility_influent_or_effluent",NA,NA,NA,NA,NA,NA,NA,NA,205,"sm9222d","sm9222","membranefiltration"
"711","okdeq","batch2_214681","2003-06-23","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","reclaimedortreatedwastewater","reclaimedortreatedwastewater","other","facility_influent_or_effluent",NA,NA,NA,NA,NA,NA,NA,NA,120,"sm9222d","sm9222","membranefiltration"
"712","okdeq","batch2_214678","2003-08-04","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","reclaimedortreatedwastewater","reclaimedortreatedwastewater","other","facility_influent_or_effluent",NA,NA,NA,NA,NA,NA,NA,NA,70,"sm9222d","sm9222","membranefiltration"
"713","okdeq","batch2_214680","2003-07-07","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","reclaimedortreatedwastewater","reclaimedortreatedwastewater","other","facility_influent_or_effluent",NA,NA,NA,NA,NA,NA,NA,NA,120,"sm9222d","sm9222","membranefiltration"
"714","okdeq","batch2_214672","2003-09-22","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","reclaimedortreatedwastewater","reclaimedortreatedwastewater","other","facility_influent_or_effluent",NA,NA,NA,NA,NA,NA,NA,NA,10,"sm9222d","sm9222","membranefiltration"
"715","okdeq","batch2_214676","2003-06-17","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","reclaimedortreatedwastewater","reclaimedortreatedwastewater","other","facility_influent_or_effluent",NA,NA,NA,NA,NA,NA,NA,NA,10,"sm9222d","sm9222","membranefiltration"
"716","okdeq","batch2_316559","2005-09-27","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,NA,NA,NA,NA,370,"sm9222d","sm9222","membranefiltration"
"717","okdeq","batch2_316568","2005-06-12","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,NA,NA,NA,NA,3100,"sm9222d","sm9222","membranefiltration"
"718","okdeq","batch2_316567","2005-08-23","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,NA,NA,NA,NA,2900,"sm9222d","sm9222","membranefiltration"
"719","okdeq","batch2_316570","2005-07-12","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,NA,NA,NA,NA,14000,"sm9222d","sm9222","membranefiltration"
"720","okdeq","batch2_316564","2005-07-05","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,NA,NA,NA,NA,930,"sm9222d","sm9222","membranefiltration"
"721","okdeq","batch2_316558","2005-07-26","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,NA,NA,NA,NA,250,"sm9222d","sm9222","membranefiltration"
"722","okdeq","batch2_316556","2005-09-13","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,NA,NA,NA,NA,100,"sm9222d","sm9222","membranefiltration"
"723","okdeq","batch2_316557","2005-09-06","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,NA,NA,NA,NA,190,"sm9222d","sm9222","membranefiltration"
