"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"805","yuroktepwqx","batchf_108455","2018-07-09","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,2224,"idexxquantitray","mpn","mpn"
"806","yuroktepwqx","batchf_108420","2018-06-04","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,990,"idexxquantitray","mpn","mpn"
"807","yuroktepwqx","batchf_108374","2018-01-21","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,336,"idexxquantitray","mpn","mpn"
"808","yuroktepwqx","batchf_108437","2018-08-06","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,1439,"idexxquantitray","mpn","mpn"
"809","yuroktepwqx","batchf_108394","2018-11-12","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,528,"idexxquantitray","mpn","mpn"
"810","yuroktepwqx","batchf_108369","2018-03-12","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,323,"idexxquantitray","mpn","mpn"
"811","yuroktepwqx","batchf_108385","2018-04-09","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,448,"idexxquantitray","mpn","mpn"
"812","yuroktepwqx","batchf_108401","2018-12-03","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,631,"idexxquantitray","mpn","mpn"
"813","yuroktepwqx","batchf_108341","2018-05-07","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,213,"idexxquantitray","mpn","mpn"
"814","yuroktepwqx","batchf_108377","2018-04-15","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,374,"idexxquantitray","mpn","mpn"
"815","yuroktepwqx","batchf_106257","2018-07-09","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,2481,"idexxquantitray","mpn","mpn"
"816","yuroktepwqx","batchf_106205","2018-10-08","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,605,"idexxquantitray","mpn","mpn"
"817","yuroktepwqx","batchf_106141","2018-03-14","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,228,"idexxquantitray","mpn","mpn"
"818","yuroktepwqx","batchf_106130","2018-02-19","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,135,"idexxquantitray","mpn","mpn"
"819","yuroktepwqx","batchf_106201","2018-01-21","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,556,"idexxquantitray","mpn","mpn"
"820","yuroktepwqx","batchf_106182","2018-11-12","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,435,"idexxquantitray","mpn","mpn"
"821","yuroktepwqx","batchf_106144","2018-05-07","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,238,"idexxquantitray","mpn","mpn"
"822","yuroktepwqx","batchf_106202","2018-06-04","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,565,"idexxquantitray","mpn","mpn"
"823","yuroktepwqx","batchf_106233","2018-09-10","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,1145,"idexxquantitray","mpn","mpn"
"824","yuroktepwqx","batchf_106258","2018-12-03","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,2481,"idexxquantitray","mpn","mpn"
"825","yuroktepwqx","batchf_106234","2018-08-06","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,1187,"idexxquantitray","mpn","mpn"
"826","yuroktepwqx","batchf_106185","2018-04-09","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,448,"idexxquantitray","mpn","mpn"
"827","yuroktepwqx","batchf_106168","2018-04-15","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,359,"idexxquantitray","mpn","mpn"
"828","yuroktepwqx","batchf_106175","2018-03-12","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,408,"idexxquantitray","mpn","mpn"
"829","yuroktepwqx","batchf_111195","2018-12-03","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,908,"idexxquantitray","mpn","mpn"
"830","yuroktepwqx","batchf_111174","2018-11-12","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,546,"idexxquantitray","mpn","mpn"
"831","yuroktepwqx","batchf_111169","2018-06-04","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,487,"idexxquantitray","mpn","mpn"
"832","yuroktepwqx","batchf_111217","2018-08-06","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,1720,"idexxquantitray","mpn","mpn"
"833","yuroktepwqx","batchf_111144","2018-04-15","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,336,"idexxquantitray","mpn","mpn"
"834","yuroktepwqx","batchf_111135","2018-03-12","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,295,"idexxquantitray","mpn","mpn"
"835","yuroktepwqx","batchf_111242","2018-04-09","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,4884,"idexxquantitray","mpn","mpn"
"836","yuroktepwqx","batchf_111145","2018-01-21","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,336,"idexxquantitray","mpn","mpn"
"837","yuroktepwqx","batchf_111214","2018-09-10","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,1539,"idexxquantitray","mpn","mpn"
"838","yuroktepwqx","batchf_111227","2018-07-09","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,2851,"idexxquantitray","mpn","mpn"
"839","yuroktepwqx","batchf_111184","2018-10-08","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,644,"idexxquantitray","mpn","mpn"
"840","yuroktepwqx","batchf_111122","2018-05-07","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,241,"idexxquantitray","mpn","mpn"
"841","yuroktepwqx","batchf_111241","2018-03-14","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,4884,"idexxquantitray","mpn","mpn"
"842","yuroktepwqx","batchf_108384","2019-06-03","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,448,"idexxquantitray","mpn","mpn"
"843","yuroktepwqx","batchf_108344","2019-03-11","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,216,"idexxquantitray","mpn","mpn"
"844","yuroktepwqx","batchf_108421","2019-11-04","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,1054,"idexxquantitray","mpn","mpn"
"845","yuroktepwqx","batchf_108414","2019-12-09","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,862,"idexxquantitray","mpn","mpn"
"846","yuroktepwqx","batchf_108383","2019-05-06","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,426,"idexxquantitray","mpn","mpn"
