"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","huc4.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc"
"336","21guam","batchf_331972","2012-07-16","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",409,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"337","21guam","batchf_331974","2012-06-17","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",54.75,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"338","21guam","batchf_331975","2012-12-09","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",242.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"339","21guam","batchf_339512","2012-05-20","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",154.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"340","21guam","batchf_331971","2012-09-18","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",1471.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"341","21guam","batchf_334358","2012-10-21","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",248,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"342","21guam","batchf_334357","2012-11-18","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",105,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"343","21guam","batchf_283039","2012-10-21","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",488.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"344","21guam","batchf_283035","2012-07-16","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",3836,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"345","21guam","batchf_285344","2012-05-20","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",5217.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"346","21guam","batchf_283040","2012-12-09","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",719.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"347","21guam","batchf_283038","2012-06-17","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",441.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"348","21guam","batchf_283037","2012-11-18","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",343,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"349","21guam","batchf_283032","2012-09-18","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",2151,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"350","21guam","batchf_244072","2012-10-21","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",180,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"351","21guam","batchf_244066","2012-09-18","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",1523.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"352","21guam","batchf_244073","2012-06-17","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",1269.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"353","21guam","batchf_244067","2012-12-09","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",26.25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"354","21guam","batchf_244071","2012-11-18","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",135.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"355","21guam","batchf_244070","2012-07-16","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",2987.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"356","21guam","batchf_244074","2012-05-20","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",873,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"357","21guam","batchf_354010","2012-05-20","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",11082,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"358","21guam","batchf_353954","2012-09-18","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",4825.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"359","21guam","batchf_353445","2012-10-21","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",474,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"360","21guam","batchf_353963","2012-11-18","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",3765.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"361","21guam","batchf_353953","2012-12-09","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",448,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"362","21guam","batchf_353974","2012-07-16","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",1304.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"363","21guam","batchf_353446","2012-06-17","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",127.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"364","21guam","batchf_212941","2012-11-18","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","undeterminedcoastalsite","river","river","surfacewater","stream/river","grabsample",337,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"365","21guam","batchf_212939","2012-10-21","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","undeterminedcoastalsite","river","river","surfacewater","stream/river","grabsample",154.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"366","21guam","batchf_227940","2012-06-17","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","undeterminedcoastalsite","river","river","surfacewater","stream/river","grabsample",110.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"367","21guam","batchf_227942","2012-07-16","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","undeterminedcoastalsite","river","river","surfacewater","stream/river","grabsample",572.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"368","21guam","batchf_227941","2012-05-20","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","undeterminedcoastalsite","river","river","surfacewater","stream/river","grabsample",3672,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"369","21guam","batchf_212940","2012-12-09","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","undeterminedcoastalsite","river","river","surfacewater","stream/river","grabsample",48.25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"370","21guam","batchf_212938","2012-09-18","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","undeterminedcoastalsite","river","river","surfacewater","stream/river","grabsample",172.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"371","21guam","batchf_249090","2013-01-21","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",65.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"372","21guam","batchf_249094","2013-04-08","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",15.25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"373","21guam","batchf_249095","2013-03-18","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",122.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"374","21guam","batchf_249098","2013-02-05","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",829.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"375","21guam","batchf_241849","2013-02-05","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",2287.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"376","21guam","batchf_241851","2013-01-21","gu","Pacific Islands","caribbean","caribbean","Hawaiian Islands","Hawaiian High Islands: Hawaii Tropical Moist Forests","oceanic islands","Tropical and Subtropical Moist Broadleaf Forests","Hawaii Region","Oahu","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",1900.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
