"","study_sh","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","huc4.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","ec","ec_methodf","ec_methodm","ec_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"317","usgsky","2014-07-14","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",320,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"318","usgsky","2014-09-09","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",400,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"319","usgsky","2014-08-17","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",190,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"320","usgsky","2014-05-06","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",830,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"321","usgsky","2014-07-14","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",400,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"322","usgsky","2014-06-16","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",230,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"323","usgsky","2014-06-16","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",2800,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"324","usgsky","2014-09-09","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",330,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"325","usgsky","2014-05-07","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",110,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"326","usgsky","2014-10-14","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",4200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"327","usgsky","2014-10-14","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",12000,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"328","usgsky","2014-11-04","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",1300,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"329","usgsky","2014-08-17","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",3100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"330","usgsky","2014-11-04","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",2100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"331","usgsky","2014-11-03","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",63,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"332","usgsky","2014-10-13","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",11000,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"333","usgsky","2014-09-08","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",1400,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"334","usgsky","2014-11-03","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",670,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"335","usgsky","2014-05-05","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",510,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"336","usgsky","2014-08-26","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",980,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"337","usgsky","2014-09-08","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",180,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"338","usgsky","2014-07-15","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",2900,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"339","usgsky","2014-07-15","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",120,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"340","usgsky","2014-10-13","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",10000,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"341","usgsky","2014-06-17","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",270,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"342","usgsky","2014-05-07","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",260,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"343","usgsky","2014-08-19","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",41,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"344","usgsky","2014-06-17","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",850,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"345","usgsky","2014-08-26","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",3300,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"346","usgsky","2014-11-03","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",420,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"347","usgsky","2014-09-08","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",31,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"348","usgsky","2014-09-08","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",1000,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"349","usgsky","2014-11-03","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"350","usgsky","2014-08-26","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",3100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"351","usgsky","2014-10-13","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",19000,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"352","usgsky","2014-08-19","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",1500,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"353","usgsky","2014-06-17","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",900,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"354","usgsky","2014-07-15","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",45,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"355","usgsky","2014-06-17","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",3600,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"356","usgsky","2014-05-05","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",260,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"357","usgsky","2014-07-15","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",490,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"358","usgsky","2014-05-05","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",680,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"359","usgsky","2014-10-13","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",27000,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"360","usgsky","2014-06-17","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",410,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
