"","scri_sample_id","sample_type","sample_filter","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc","fc","fc_methodf","fc_methodm","fc_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"1400","ceden_436","grabsample","none",NA,NA,NA,NA,93,"sm9230c","membranefiltration","membranefiltration",350,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1401","ceden_436","grabsample","none",NA,NA,NA,NA,1000,"sm9230c","membranefiltration","membranefiltration",350,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1402","ceden_436","grabsample","none",NA,NA,NA,NA,46,"sm9230c","membranefiltration","membranefiltration",350,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1403","ceden_436","grabsample","none",NA,NA,NA,NA,20,"sm9230c","membranefiltration","membranefiltration",350,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1404","ceden_436","grabsample","none",NA,NA,NA,NA,430,"sm9230c","membranefiltration","membranefiltration",80000,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1405","ceden_436","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",80000,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1406","ceden_436","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",80000,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1407","ceden_436","grabsample","none",NA,NA,NA,NA,130,"sm9230c","membranefiltration","membranefiltration",80000,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1408","ceden_436","grabsample","none",NA,NA,NA,NA,500,"sm9230c","membranefiltration","membranefiltration",80000,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1409","ceden_436","grabsample","none",NA,NA,NA,NA,110,"sm9230c","membranefiltration","membranefiltration",80000,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1410","ceden_436","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",80000,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1411","ceden_436","grabsample","none",NA,NA,NA,NA,50,"sm9230c","membranefiltration","membranefiltration",80000,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1412","ceden_436","grabsample","none",NA,NA,NA,NA,4300,"sm9230c","membranefiltration","membranefiltration",80000,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1413","ceden_436","grabsample","none",NA,NA,NA,NA,17,"sm9230c","membranefiltration","membranefiltration",80000,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1414","ceden_436","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",80000,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1415","ceden_436","grabsample","none",NA,NA,NA,NA,23,"sm9230c","membranefiltration","membranefiltration",80000,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1416","ceden_436","grabsample","none",NA,NA,NA,NA,11,"sm9230c","membranefiltration","membranefiltration",80000,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1417","ceden_436","grabsample","none",NA,NA,NA,NA,13000,"sm9230c","membranefiltration","membranefiltration",80000,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1418","ceden_436","grabsample","none",NA,NA,NA,NA,23,"sm9230c","membranefiltration","membranefiltration",80000,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1419","ceden_436","grabsample","none",NA,NA,NA,NA,93,"sm9230c","membranefiltration","membranefiltration",80000,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1420","ceden_436","grabsample","none",NA,NA,NA,NA,1000,"sm9230c","membranefiltration","membranefiltration",80000,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1421","ceden_436","grabsample","none",NA,NA,NA,NA,46,"sm9230c","membranefiltration","membranefiltration",80000,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1422","ceden_436","grabsample","none",NA,NA,NA,NA,20,"sm9230c","membranefiltration","membranefiltration",80000,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1423","ceden_436","grabsample","none",NA,NA,NA,NA,430,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1424","ceden_436","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1425","ceden_436","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1426","ceden_436","grabsample","none",NA,NA,NA,NA,130,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1427","ceden_436","grabsample","none",NA,NA,NA,NA,500,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1428","ceden_436","grabsample","none",NA,NA,NA,NA,110,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1429","ceden_436","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1430","ceden_436","grabsample","none",NA,NA,NA,NA,50,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1431","ceden_436","grabsample","none",NA,NA,NA,NA,4300,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1432","ceden_436","grabsample","none",NA,NA,NA,NA,17,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1433","ceden_436","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1434","ceden_436","grabsample","none",NA,NA,NA,NA,23,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1435","ceden_436","grabsample","none",NA,NA,NA,NA,11,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1436","ceden_436","grabsample","none",NA,NA,NA,NA,13000,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1437","ceden_436","grabsample","none",NA,NA,NA,NA,23,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1438","ceden_436","grabsample","none",NA,NA,NA,NA,93,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1439","ceden_436","grabsample","none",NA,NA,NA,NA,1000,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1440","ceden_436","grabsample","none",NA,NA,NA,NA,46,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1441","ceden_436","grabsample","none",NA,NA,NA,NA,20,"sm9230c","membranefiltration","membranefiltration",20,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1442","ceden_436","grabsample","none",NA,NA,NA,NA,430,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1443","ceden_436","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1444","ceden_436","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1445","ceden_436","grabsample","none",NA,NA,NA,NA,130,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1446","ceden_436","grabsample","none",NA,NA,NA,NA,500,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1447","ceden_436","grabsample","none",NA,NA,NA,NA,110,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1448","ceden_436","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1449","ceden_436","grabsample","none",NA,NA,NA,NA,50,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1450","ceden_436","grabsample","none",NA,NA,NA,NA,4300,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1451","ceden_436","grabsample","none",NA,NA,NA,NA,17,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1452","ceden_436","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1453","ceden_436","grabsample","none",NA,NA,NA,NA,23,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1454","ceden_436","grabsample","none",NA,NA,NA,NA,11,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1455","ceden_436","grabsample","none",NA,NA,NA,NA,13000,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1456","ceden_436","grabsample","none",NA,NA,NA,NA,23,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1457","ceden_436","grabsample","none",NA,NA,NA,NA,93,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1458","ceden_436","grabsample","none",NA,NA,NA,NA,1000,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1459","ceden_436","grabsample","none",NA,NA,NA,NA,46,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1460","ceden_436","grabsample","none",NA,NA,NA,NA,20,"sm9230c","membranefiltration","membranefiltration",1300,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1461","ceden_436","grabsample","none",NA,NA,NA,NA,430,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1462","ceden_436","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1463","ceden_436","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1464","ceden_436","grabsample","none",NA,NA,NA,NA,130,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1465","ceden_436","grabsample","none",NA,NA,NA,NA,500,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1466","ceden_436","grabsample","none",NA,NA,NA,NA,110,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1467","ceden_436","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1468","ceden_436","grabsample","none",NA,NA,NA,NA,50,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1469","ceden_436","grabsample","none",NA,NA,NA,NA,4300,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1470","ceden_436","grabsample","none",NA,NA,NA,NA,17,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1471","ceden_436","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1472","ceden_436","grabsample","none",NA,NA,NA,NA,23,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1473","ceden_436","grabsample","none",NA,NA,NA,NA,11,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1474","ceden_436","grabsample","none",NA,NA,NA,NA,13000,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1475","ceden_436","grabsample","none",NA,NA,NA,NA,23,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1476","ceden_436","grabsample","none",NA,NA,NA,NA,93,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1477","ceden_436","grabsample","none",NA,NA,NA,NA,1000,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1478","ceden_436","grabsample","none",NA,NA,NA,NA,46,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1479","ceden_436","grabsample","none",NA,NA,NA,NA,20,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1480","cede_62","grabsample","none",NA,NA,NA,NA,11,"sm9230c","membranefiltration","membranefiltration",11,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1481","cede_81","grabsample","none",NA,NA,NA,NA,NA,NA,NA,NA,80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1482","ceden_362","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",170,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1483","ceden_362","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",170,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1484","ceden_362","grabsample","none",NA,NA,NA,NA,130,"sm9230c","membranefiltration","membranefiltration",170,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1485","ceden_362","grabsample","none",NA,NA,NA,NA,23,"sm9230c","membranefiltration","membranefiltration",170,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1486","ceden_362","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",170,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1487","ceden_362","grabsample","none",NA,NA,NA,NA,240,"sm9230c","membranefiltration","membranefiltration",170,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1488","ceden_362","grabsample","none",NA,NA,NA,NA,9,"sm9230c","membranefiltration","membranefiltration",170,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1489","ceden_362","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",170,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1490","ceden_362","grabsample","none",NA,NA,NA,NA,140000,"sm9230c","membranefiltration","membranefiltration",170,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1491","ceden_362","grabsample","none",NA,NA,NA,NA,16000,"sm9230c","membranefiltration","membranefiltration",170,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1492","ceden_362","grabsample","none",NA,NA,NA,NA,23,"sm9230c","membranefiltration","membranefiltration",170,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1493","ceden_362","grabsample","none",NA,NA,NA,NA,130000,"sm9230c","membranefiltration","membranefiltration",170,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1494","ceden_362","grabsample","none",NA,NA,NA,NA,130,"sm9230c","membranefiltration","membranefiltration",170,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1495","ceden_362","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",170,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1496","ceden_362","grabsample","none",NA,NA,NA,NA,240,"sm9230c","membranefiltration","membranefiltration",170,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1497","ceden_362","grabsample","none",NA,NA,NA,NA,45,"sm9230c","membranefiltration","membranefiltration",170,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1498","ceden_362","grabsample","none",NA,NA,NA,NA,610,"sm9230c","membranefiltration","membranefiltration",170,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1499","ceden_362","grabsample","none",NA,NA,NA,NA,4700,"sm9230c","membranefiltration","membranefiltration",170,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1500","ceden_362","grabsample","none",NA,NA,NA,NA,3000,"sm9230c","membranefiltration","membranefiltration",170,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1501","ceden_362","grabsample","none",NA,NA,NA,NA,2000,"sm9230c","membranefiltration","membranefiltration",170,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1502","ceden_362","grabsample","none",NA,NA,NA,NA,11,"sm9230c","membranefiltration","membranefiltration",170,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1503","ceden_362","grabsample","none",NA,NA,NA,NA,38,"sm9230c","membranefiltration","membranefiltration",170,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1504","ceden_362","grabsample","none",NA,NA,NA,NA,3600,"sm9230c","membranefiltration","membranefiltration",170,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1505","ceden_369","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1506","ceden_369","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1507","ceden_369","grabsample","none",NA,NA,NA,NA,47,"sm9230c","membranefiltration","membranefiltration",80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1508","ceden_369","grabsample","none",NA,NA,NA,NA,280,"sm9230c","membranefiltration","membranefiltration",80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1509","ceden_369","grabsample","none",NA,NA,NA,NA,900,"sm9230c","membranefiltration","membranefiltration",80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1510","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1511","ceden_369","grabsample","none",NA,NA,NA,NA,70,"sm9230c","membranefiltration","membranefiltration",80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1512","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1513","ceden_369","grabsample","none",NA,NA,NA,NA,40,"sm9230c","membranefiltration","membranefiltration",80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1514","ceden_369","grabsample","none",NA,NA,NA,NA,13,"sm9230c","membranefiltration","membranefiltration",80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1515","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1516","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1517","ceden_369","grabsample","none",NA,NA,NA,NA,4300,"sm9230c","membranefiltration","membranefiltration",80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1518","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1519","ceden_369","grabsample","none",NA,NA,NA,NA,250,"sm9230c","membranefiltration","membranefiltration",80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1520","ceden_369","grabsample","none",NA,NA,NA,NA,17000,"sm9230c","membranefiltration","membranefiltration",80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1521","ceden_369","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1522","ceden_369","grabsample","none",NA,NA,NA,NA,2,"sm9230c","membranefiltration","membranefiltration",80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1523","ceden_369","grabsample","none",NA,NA,NA,NA,50,"sm9230c","membranefiltration","membranefiltration",80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1524","ceden_369","grabsample","none",NA,NA,NA,NA,22,"sm9230c","membranefiltration","membranefiltration",80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1525","ceden_369","grabsample","none",NA,NA,NA,NA,700,"sm9230c","membranefiltration","membranefiltration",80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1526","ceden_369","grabsample","none",NA,NA,NA,NA,680,"sm9230c","membranefiltration","membranefiltration",80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1527","ceden_369","grabsample","none",NA,NA,NA,NA,2700,"sm9230c","membranefiltration","membranefiltration",80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1528","ceden_369","grabsample","none",NA,NA,NA,NA,11,"sm9230c","membranefiltration","membranefiltration",80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1529","ceden_369","grabsample","none",NA,NA,NA,NA,3100,"sm9230c","membranefiltration","membranefiltration",80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1530","ceden_369","grabsample","none",NA,NA,NA,NA,59,"sm9230c","membranefiltration","membranefiltration",80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1531","ceden_369","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",1700,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1532","ceden_369","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",1700,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1533","ceden_369","grabsample","none",NA,NA,NA,NA,47,"sm9230c","membranefiltration","membranefiltration",1700,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1534","ceden_369","grabsample","none",NA,NA,NA,NA,280,"sm9230c","membranefiltration","membranefiltration",1700,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1535","ceden_369","grabsample","none",NA,NA,NA,NA,900,"sm9230c","membranefiltration","membranefiltration",1700,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"1536","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",1700,"sm9221e","sm9221","mpn",NA,NA,NA,NA
